species,Protein,asymptote,mid,m,Tm,r2
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB22_GT50_14495,0.04771674581777418,76.31047383495687,1505.9652536414474,76.70390831807863,0.9482557344290587
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB24_GT50_14510,0.20757708763225394,59.93642620388022,1208.141748694151,61.58884248142771,0.947426208725133
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB33_GT50_14525,0.17751340559347187,71.94495025506465,1009.2195364208159,74.27349366362435,0.9514734286469577
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB46_queF,0.22127743103876069,69.36662062103798,2192.7983528078007,70.68866578752272,0.9682989224927697
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB49_GT50_12915,0.08937580836023692,63.00567362985272,853.5713076457996,63.93642378207406,0.9660256811360756
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB50_GT50_14180,0.0695136221498271,69.18400448536632,1885.7842478321486,69.57271005889444,0.9479471499482253
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB61_GT50_14665,0.056639157240996774,64.09841281312359,1473.7157656390439,64.44209017804283,0.9758371180273411
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB63_odhA,0.10867923309885809,67.0288350573332,4649.449258560089,67.28911509035319,0.9693557917800796
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB66_GT50_14265,0.11487559631474882,73.74813146684633,1827.6784870401034,74.54168369068655,0.9855126544740106
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB73_GT50_14715,0.10435171229661439,66.616699769911,3046.595170452286,66.9601621880133,0.9633894316732672
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB78_gcvPA,0.07859022027187516,68.86086653583948,3120.898430334325,69.12898601847361,0.9789279567516745
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB81_GT50_14765,0.12321963776389577,63.06234110493741,768.5235298363929,64.56820604780062,0.9485408937750694
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB83_GT50_14790,0.05120054524474495,69.39405291669908,1982.8478484704478,69.66211640731017,0.9501223182811239
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HB91_GT50_14850,0.08054947861622223,75.62985291018639,4035.9839205887124,75.88095872178543,0.9259441484879207
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBA1_GT50_14945,0.07976367052622285,64.57666736941219,2286.0887003992243,64.89705857694368,0.9844986798204514
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBA4_folD,0.12499595690765922,66.51868069678197,1973.3873396064016,67.177967654611,0.9863156296205009
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBA7_GT50_14910,0.10148758515472486,60.56859314008197,2269.65978703301,60.93889508764658,0.9887473917873753
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBA8_GT50_13200,0.010031703824408654,69.36482388238711,815.929989889179,69.48836788465896,0.9623188109158016
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBA9_GT50_14955,0.3207897487714458,75.01356865391519,2267.821770867561,77.67119346217774,0.9416473036530913
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBB0_GT50_15005,0.26667688585114496,72.49296576603403,1970.8400659001484,74.6023704266302,0.9429038997822975
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBB4_GT50_15030,0.05103034069595318,65.63736259960994,1100.9100130543413,66.0628949060146,0.9769616730239501
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBB6_buk,0.16610191307281497,70.80526302088639,2953.432941303517,71.51512722146806,0.9966716012280351
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBC0_GT50_15040,0.030050963802443143,68.54972288264435,1543.3061840256269,68.74192030602933,0.9935204257650729
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBC3_GT50_15025,0.13077571711742653,66.56196268469307,1528.3083624524165,67.46282046357155,0.9922375013249232
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBG6_GT50_15360,0.0992561307055269,67.9774001133256,9932.04892847132,68.11159475878515,0.9461444594941836
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBH7_gcvPB,0.1059108158780199,68.53792139506497,2475.0950219774327,68.99284038182023,0.9817227877555402
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBI4_zwf,0.18532229479031226,70.56143939024753,3763.8002415599963,71.19799970060903,0.9321723982222345
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBI9_namA,0.12440389001654825,68.52200741572301,1547.6835190406541,69.41040103362756,0.9968969437353318
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBJ0_GT50_15540,0.047231420422131694,70.44953982517544,6205.849879696932,70.53797187898219,0.9665079809835289
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBJ1_clpB,0.07573108858705611,70.01844231539323,2652.1230755454885,70.33306184524307,0.9631097942556635
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBJ7_GT50_13695,0.09932264964220894,60.56131760568606,1091.7386878317384,61.322042596142914,0.9582053029964883
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBJ8_GT50_15550,1.2096254852447535e-22,72.50013847709968,857.075280271699,72.50358277549793,0.9409947780512999
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBJ9_GT50_15590,0.22062061770597266,57.73997775308112,2826.855988329718,58.46895401377871,0.9580716639960534
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBK2_trpS,0.09877616731351602,66.82225935434124,2625.9869853745263,67.20866008322993,0.9974251440003944
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBK3_deoB,0.20952760300934936,78.2330033770086,1415.457249087579,80.66306970835693,0.9698283875905199
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBK5_xseA,0.15121523784279797,66.10588450269442,1473.124887899247,67.19945878605492,0.9858512938386059
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBK7_GT50_13745,0.33006591188322704,65.96599086819832,857.881203219134,71.93865917711675,0.9758952244470047
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBK8_spoIIAB,0.2769582777235589,66.38605583921557,1026.143045459181,70.04652100852591,0.9725561645274559
