"epoch","1-graph - _step","1-graph - _step__MIN","1-graph - _step__MAX","1-graph - train.r2","1-graph - train.r2__MIN","1-graph - train.r2__MAX","1-graph - valid.r2","1-graph - valid.r2__MIN","1-graph - valid.r2__MAX","2-str-0 - _step","2-str-0 - _step__MIN","2-str-0 - _step__MAX","2-str-0 - train.r2","2-str-0 - train.r2__MIN","2-str-0 - train.r2__MAX","2-str-0 - valid.r2","2-str-0 - valid.r2__MIN","2-str-0 - valid.r2__MAX","only_backbone - _step","only_backbone - _step__MIN","only_backbone - _step__MAX","only_backbone - train.r2","only_backbone - train.r2__MIN","only_backbone - train.r2__MAX","only_backbone - valid.r2","only_backbone - valid.r2__MIN","only_backbone - valid.r2__MAX","baseline_e - _step","baseline_e - _step__MIN","baseline_e - _step__MAX","baseline_e - train.r2","baseline_e - train.r2__MIN","baseline_e - train.r2__MAX","baseline_e - valid.r2","baseline_e - valid.r2__MIN","baseline_e - valid.r2__MAX","0-ogt - _step","0-ogt - _step__MIN","0-ogt - _step__MAX","0-ogt - train.r2","0-ogt - train.r2__MIN","0-ogt - train.r2__MAX","0-ogt - valid.r2","0-ogt - valid.r2__MIN","0-ogt - valid.r2__MAX"
"87","86","86","86","0.8289812207221985","0.8289812207221985","0.8289812207221985","0.7615776658058167","0.7615776658058167","0.7615776658058167","86","86","86","0.7734543085098267","0.7734543085098267","0.7734543085098267","0.7874271869659424","0.7874271869659424","0.7874271869659424","86","86","86","0.6844707131385803","0.6844707131385803","0.6844707131385803","0.7903070449829102","0.7903070449829102","0.7903070449829102","86","86","86","0.390356183052063","0.390356183052063","0.390356183052063","0.5621998310089111","0.5621998310089111","0.5621998310089111","86","86","86","0.37507641315460205","0.37507641315460205","0.37507641315460205","0.5456398725509644","0.5456398725509644","0.5456398725509644"
"88","87","87","87","0.8272607326507568","0.8272607326507568","0.8272607326507568","0.7690508365631104","0.7690508365631104","0.7690508365631104","87","87","87","0.7743249535560608","0.7743249535560608","0.7743249535560608","0.7960444092750549","0.7960444092750549","0.7960444092750549","87","87","87","0.681344211101532","0.681344211101532","0.681344211101532","0.772948145866394","0.772948145866394","0.772948145866394","87","87","87","0.39477258920669556","0.39477258920669556","0.39477258920669556","0.5489840507507324","0.5489840507507324","0.5489840507507324","87","87","87","0.3882444500923157","0.3882444500923157","0.3882444500923157","0.5073496103286743","0.5073496103286743","0.5073496103286743"
"89","88","88","88","0.8223724365234375","0.8223724365234375","0.8223724365234375","0.7667862176895142","0.7667862176895142","0.7667862176895142","88","88","88","0.7710258960723877","0.7710258960723877","0.7710258960723877","0.7767288684844971","0.7767288684844971","0.7767288684844971","88","88","88","0.6817134618759155","0.6817134618759155","0.6817134618759155","0.7818318605422974","0.7818318605422974","0.7818318605422974","88","88","88","0.4017608165740967","0.4017608165740967","0.4017608165740967","0.5309821963310242","0.5309821963310242","0.5309821963310242","88","88","88","0.3792950510978699","0.3792950510978699","0.3792950510978699","0.42211616039276123","0.42211616039276123","0.42211616039276123"
"90","89","89","89","0.8255237936973572","0.8255237936973572","0.8255237936973572","0.7451181411743164","0.7451181411743164","0.7451181411743164","89","89","89","0.7612547874450684","0.7612547874450684","0.7612547874450684","0.7013154029846191","0.7013154029846191","0.7013154029846191","89","89","89","0.6893040537834167","0.6893040537834167","0.6893040537834167","0.776423454284668","0.776423454284668","0.776423454284668","89","89","89","0.3860962986946106","0.3860962986946106","0.3860962986946106","0.5072453618049622","0.5072453618049622","0.5072453618049622","89","89","89","0.3743894100189209","0.3743894100189209","0.3743894100189209","0.5058000087738037","0.5058000087738037","0.5058000087738037"
"91","90","90","90","0.8161952495574951","0.8161952495574951","0.8161952495574951","0.781029462814331","0.781029462814331","0.781029462814331","90","90","90","0.7576324343681335","0.7576324343681335","0.7576324343681335","0.7733533382415771","0.7733533382415771","0.7733533382415771","90","90","90","0.6833654642105103","0.6833654642105103","0.6833654642105103","0.7914215326309204","0.7914215326309204","0.7914215326309204","90","90","90","0.37727493047714233","0.37727493047714233","0.37727493047714233","0.6362854838371277","0.6362854838371277","0.6362854838371277","90","90","90","0.3716803789138794","0.3716803789138794","0.3716803789138794","0.5533427000045776","0.5533427000045776","0.5533427000045776"
"92","91","91","91","0.8346143960952759","0.8346143960952759","0.8346143960952759","0.7746085524559021","0.7746085524559021","0.7746085524559021","91","91","91","0.7836600542068481","0.7836600542068481","0.7836600542068481","0.7838436365127563","0.7838436365127563","0.7838436365127563","91","91","91","0.6959422826766968","0.6959422826766968","0.6959422826766968","0.7805554270744324","0.7805554270744324","0.7805554270744324","91","91","91","0.3979175090789795","0.3979175090789795","0.3979175090789795","0.5609628558158875","0.5609628558158875","0.5609628558158875","91","91","91","0.38366401195526123","0.38366401195526123","0.38366401195526123","0.5144835710525513","0.5144835710525513","0.5144835710525513"
"93","92","92","92","0.8314117193222046","0.8314117193222046","0.8314117193222046","0.7866982817649841","0.7866982817649841","0.7866982817649841","92","92","92","0.7720144391059875","0.7720144391059875","0.7720144391059875","0.7613429427146912","0.7613429427146912","0.7613429427146912","92","92","92","0.697400689125061","0.697400689125061","0.697400689125061","0.7797585725784302","0.7797585725784302","0.7797585725784302","92","92","92","0.40180540084838867","0.40180540084838867","0.40180540084838867","0.5533016324043274","0.5533016324043274","0.5533016324043274","92","92","92","0.34541189670562744","0.34541189670562744","0.34541189670562744","0.3743669390678406","0.3743669390678406","0.3743669390678406"
"94","93","93","93","0.8299346566200256","0.8299346566200256","0.8299346566200256","0.780521035194397","0.780521035194397","0.780521035194397","93","93","93","0.7692372798919678","0.7692372798919678","0.7692372798919678","0.7490410804748535","0.7490410804748535","0.7490410804748535","93","93","93","0.6848998069763184","0.6848998069763184","0.6848998069763184","0.7544249296188354","0.7544249296188354","0.7544249296188354","93","93","93","0.3894169330596924","0.3894169330596924","0.3894169330596924","0.5884043574333191","0.5884043574333191","0.5884043574333191","93","93","93","0.38698917627334595","0.38698917627334595","0.38698917627334595","0.41039812564849854","0.41039812564849854","0.41039812564849854"
"95","94","94","94","0.8258622288703918","0.8258622288703918","0.8258622288703918","0.788124680519104","0.788124680519104","0.788124680519104","94","94","94","0.7760691046714783","0.7760691046714783","0.7760691046714783","0.7780879735946655","0.7780879735946655","0.7780879735946655","94","94","94","0.6755295395851135","0.6755295395851135","0.6755295395851135","0.7436403036117554","0.7436403036117554","0.7436403036117554","94","94","94","0.4042637348175049","0.4042637348175049","0.4042637348175049","0.582051157951355","0.582051157951355","0.582051157951355","94","94","94","0.38321638107299805","0.38321638107299805","0.38321638107299805","0.4159913659095764","0.4159913659095764","0.4159913659095764"
"96","95","95","95","0.8299562931060791","0.8299562931060791","0.8299562931060791","0.7728415727615356","0.7728415727615356","0.7728415727615356","95","95","95","0.7760029435157776","0.7760029435157776","0.7760029435157776","0.7715945839881897","0.7715945839881897","0.7715945839881897","95","95","95","0.6934809684753418","0.6934809684753418","0.6934809684753418","0.7791338562965393","0.7791338562965393","0.7791338562965393","95","95","95","0.3820425271987915","0.3820425271987915","0.3820425271987915","0.6199057698249817","0.6199057698249817","0.6199057698249817","95","95","95","0.3823525905609131","0.3823525905609131","0.3823525905609131","0.45949870347976685","0.45949870347976685","0.45949870347976685"
"97","96","96","96","0.8326743245124817","0.8326743245124817","0.8326743245124817","0.7661263942718506","0.7661263942718506","0.7661263942718506","96","96","96","0.7735005617141724","0.7735005617141724","0.7735005617141724","0.7343790531158447","0.7343790531158447","0.7343790531158447","96","96","96","0.6869426369667053","0.6869426369667053","0.6869426369667053","0.7864458560943604","0.7864458560943604","0.7864458560943604","96","96","96","0.39357101917266846","0.39357101917266846","0.39357101917266846","0.6063535809516907","0.6063535809516907","0.6063535809516907","96","96","96","0.364548921585083","0.364548921585083","0.364548921585083","0.4868554472923279","0.4868554472923279","0.4868554472923279"
"98","97","97","97","0.8372781872749329","0.8372781872749329","0.8372781872749329","0.749254584312439","0.749254584312439","0.749254584312439","97","97","97","0.7717544436454773","0.7717544436454773","0.7717544436454773","0.7468101978302002","0.7468101978302002","0.7468101978302002","97","97","97","0.6793636083602905","0.6793636083602905","0.6793636083602905","0.7605311870574951","0.7605311870574951","0.7605311870574951","97","97","97","0.3913446068763733","0.3913446068763733","0.3913446068763733","0.5697304010391235","0.5697304010391235","0.5697304010391235","97","97","97","0.3604013919830322","0.3604013919830322","0.3604013919830322","0.42343807220458984","0.42343807220458984","0.42343807220458984"
"99","98","98","98","0.8368414640426636","0.8368414640426636","0.8368414640426636","0.7448992729187012","0.7448992729187012","0.7448992729187012","98","98","98","0.7747716903686523","0.7747716903686523","0.7747716903686523","0.7751343250274658","0.7751343250274658","0.7751343250274658","98","98","98","0.6846175789833069","0.6846175789833069","0.6846175789833069","0.7323676347732544","0.7323676347732544","0.7323676347732544","98","98","98","0.3995134234428406","0.3995134234428406","0.3995134234428406","0.664682924747467","0.664682924747467","0.664682924747467","98","98","98","0.3764660954475403","0.3764660954475403","0.3764660954475403","0.517973780632019","0.517973780632019","0.517973780632019"
"100","99","99","99","0.8357846140861511","0.8357846140861511","0.8357846140861511","0.7708079814910889","0.7708079814910889","0.7708079814910889","99","99","99","0.7780726552009583","0.7780726552009583","0.7780726552009583","0.7454952597618103","0.7454952597618103","0.7454952597618103","99","99","99","0.6917448043823242","0.6917448043823242","0.6917448043823242","0.7815710306167603","0.7815710306167603","0.7815710306167603","99","99","99","0.3748454451560974","0.3748454451560974","0.3748454451560974","0.6109094023704529","0.6109094023704529","0.6109094023704529","99","99","99","0.39097076654434204","0.39097076654434204","0.39097076654434204","0.45326870679855347","0.45326870679855347","0.45326870679855347"
"101","100","100","100","0.8431758880615234","0.8431758880615234","0.8431758880615234","0.7541735172271729","0.7541735172271729","0.7541735172271729","100","100","100","0.7802174091339111","0.7802174091339111","0.7802174091339111","0.7610796689987183","0.7610796689987183","0.7610796689987183","100","100","100","0.6879359483718872","0.6879359483718872","0.6879359483718872","0.7651960253715515","0.7651960253715515","0.7651960253715515","100","100","100","0.40168267488479614","0.40168267488479614","0.40168267488479614","0.5584428310394287","0.5584428310394287","0.5584428310394287","100","100","100","0.37700963020324707","0.37700963020324707","0.37700963020324707","0.5622400045394897","0.5622400045394897","0.5622400045394897"
"102","101","101","101","0.8393228650093079","0.8393228650093079","0.8393228650093079","0.7662107944488525","0.7662107944488525","0.7662107944488525","101","101","101","0.7502849102020264","0.7502849102020264","0.7502849102020264","0.7538155913352966","0.7538155913352966","0.7538155913352966","101","101","101","0.6872886419296265","0.6872886419296265","0.6872886419296265","0.7346280813217163","0.7346280813217163","0.7346280813217163","101","101","101","0.3750707507133484","0.3750707507133484","0.3750707507133484","0.5934524536132812","0.5934524536132812","0.5934524536132812","101","101","101","0.3898876905441284","0.3898876905441284","0.3898876905441284","0.5624692440032959","0.5624692440032959","0.5624692440032959"
"103","102","102","102","0.84028559923172","0.84028559923172","0.84028559923172","0.7594982385635376","0.7594982385635376","0.7594982385635376","102","102","102","0.7756022214889526","0.7756022214889526","0.7756022214889526","0.7444300651550293","0.7444300651550293","0.7444300651550293","102","102","102","0.6924272775650024","0.6924272775650024","0.6924272775650024","0.7584291100502014","0.7584291100502014","0.7584291100502014","102","102","102","0.400948166847229","0.400948166847229","0.400948166847229","0.6520942449569702","0.6520942449569702","0.6520942449569702","102","102","102","0.3713746666908264","0.3713746666908264","0.3713746666908264","0.4602046608924866","0.4602046608924866","0.4602046608924866"
"104","103","103","103","0.8327352404594421","0.8327352404594421","0.8327352404594421","0.7792969942092896","0.7792969942092896","0.7792969942092896","103","103","103","0.7726558446884155","0.7726558446884155","0.7726558446884155","0.7786906957626343","0.7786906957626343","0.7786906957626343","103","103","103","0.686251163482666","0.686251163482666","0.686251163482666","0.765118420124054","0.765118420124054","0.765118420124054","103","103","103","0.40626800060272217","0.40626800060272217","0.40626800060272217","0.5864099264144897","0.5864099264144897","0.5864099264144897","103","103","103","0.37410157918930054","0.37410157918930054","0.37410157918930054","0.3196820020675659","0.3196820020675659","0.3196820020675659"
"105","104","104","104","0.8461316823959351","0.8461316823959351","0.8461316823959351","0.7468401789665222","0.7468401789665222","0.7468401789665222","104","104","104","0.7802919745445251","0.7802919745445251","0.7802919745445251","0.7936553359031677","0.7936553359031677","0.7936553359031677","104","104","104","0.6981472969055176","0.6981472969055176","0.6981472969055176","0.7836334705352783","0.7836334705352783","0.7836334705352783","104","104","104","0.39047926664352417","0.39047926664352417","0.39047926664352417","0.5025766491889954","0.5025766491889954","0.5025766491889954","104","104","104","0.3720618486404419","0.3720618486404419","0.3720618486404419","0.44345980882644653","0.44345980882644653","0.44345980882644653"
"106","105","105","105","0.8442549705505371","0.8442549705505371","0.8442549705505371","0.755139946937561","0.755139946937561","0.755139946937561","105","105","105","0.7767205834388733","0.7767205834388733","0.7767205834388733","0.7843347787857056","0.7843347787857056","0.7843347787857056","105","105","105","0.703893780708313","0.703893780708313","0.703893780708313","0.7812303304672241","0.7812303304672241","0.7812303304672241","105","105","105","0.3990445137023926","0.3990445137023926","0.3990445137023926","0.5833070278167725","0.5833070278167725","0.5833070278167725","105","105","105","0.3823740482330322","0.3823740482330322","0.3823740482330322","0.47967028617858887","0.47967028617858887","0.47967028617858887"
"107","106","106","106","0.8298496007919312","0.8298496007919312","0.8298496007919312","0.7728754281997681","0.7728754281997681","0.7728754281997681","106","106","106","0.770033597946167","0.770033597946167","0.770033597946167","0.7471197843551636","0.7471197843551636","0.7471197843551636","106","106","106","0.6824986934661865","0.6824986934661865","0.6824986934661865","0.75862717628479","0.75862717628479","0.75862717628479","106","106","106","0.39067864418029785","0.39067864418029785","0.39067864418029785","0.5844683647155762","0.5844683647155762","0.5844683647155762","106","106","106","0.3715124726295471","0.3715124726295471","0.3715124726295471","0.466539204120636","0.466539204120636","0.466539204120636"
"108","107","107","107","0.8444236516952515","0.8444236516952515","0.8444236516952515","0.7835485935211182","0.7835485935211182","0.7835485935211182","107","107","107","0.7854453325271606","0.7854453325271606","0.7854453325271606","0.7939048409461975","0.7939048409461975","0.7939048409461975","107","107","107","0.6806138753890991","0.6806138753890991","0.6806138753890991","0.7883256673812866","0.7883256673812866","0.7883256673812866","107","107","107","0.39348381757736206","0.39348381757736206","0.39348381757736206","0.5679553747177124","0.5679553747177124","0.5679553747177124","107","107","107","0.38247251510620117","0.38247251510620117","0.38247251510620117","0.36003994941711426","0.36003994941711426","0.36003994941711426"
"109","108","108","108","0.8407671451568604","0.8407671451568604","0.8407671451568604","0.7286919355392456","0.7286919355392456","0.7286919355392456","108","108","108","0.7838424444198608","0.7838424444198608","0.7838424444198608","0.772641122341156","0.772641122341156","0.772641122341156","108","108","108","0.6855899095535278","0.6855899095535278","0.6855899095535278","0.7414931058883667","0.7414931058883667","0.7414931058883667","108","108","108","0.4060169458389282","0.4060169458389282","0.4060169458389282","0.6710885763168335","0.6710885763168335","0.6710885763168335","108","108","108","0.37677162885665894","0.37677162885665894","0.37677162885665894","0.3466172218322754","0.3466172218322754","0.3466172218322754"
"110","109","109","109","0.8426598310470581","0.8426598310470581","0.8426598310470581","0.7415015697479248","0.7415015697479248","0.7415015697479248","109","109","109","0.7839254140853882","0.7839254140853882","0.7839254140853882","0.76468825340271","0.76468825340271","0.76468825340271","109","109","109","0.6960625648498535","0.6960625648498535","0.6960625648498535","0.7644985914230347","0.7644985914230347","0.7644985914230347","109","109","109","0.3926430344581604","0.3926430344581604","0.3926430344581604","0.5220823287963867","0.5220823287963867","0.5220823287963867","109","109","109","0.374519407749176","0.374519407749176","0.374519407749176","0.4125679135322571","0.4125679135322571","0.4125679135322571"
"111","110","110","110","0.8407769203186035","0.8407769203186035","0.8407769203186035","0.7651414275169373","0.7651414275169373","0.7651414275169373","110","110","110","0.7789536118507385","0.7789536118507385","0.7789536118507385","0.7927639484405518","0.7927639484405518","0.7927639484405518","110","110","110","0.6773946285247803","0.6773946285247803","0.6773946285247803","0.7589036226272583","0.7589036226272583","0.7589036226272583","110","110","110","0.39627957344055176","0.39627957344055176","0.39627957344055176","0.5625324249267578","0.5625324249267578","0.5625324249267578","110","110","110","0.3751183748245239","0.3751183748245239","0.3751183748245239","0.4371630549430847","0.4371630549430847","0.4371630549430847"
"112","111","111","111","0.842770516872406","0.842770516872406","0.842770516872406","0.7813957333564758","0.7813957333564758","0.7813957333564758","111","111","111","0.7772871255874634","0.7772871255874634","0.7772871255874634","0.7554653882980347","0.7554653882980347","0.7554653882980347","111","111","111","0.6850556135177612","0.6850556135177612","0.6850556135177612","0.7764690518379211","0.7764690518379211","0.7764690518379211","111","111","111","0.38985568284988403","0.38985568284988403","0.38985568284988403","0.6402096748352051","0.6402096748352051","0.6402096748352051","111","111","111","0.3942566514015198","0.3942566514015198","0.3942566514015198","0.4354633688926697","0.4354633688926697","0.4354633688926697"
"113","112","112","112","0.8407957553863525","0.8407957553863525","0.8407957553863525","0.7662249803543091","0.7662249803543091","0.7662249803543091","112","112","112","0.7770134210586548","0.7770134210586548","0.7770134210586548","0.7724711894989014","0.7724711894989014","0.7724711894989014","112","112","112","0.6853749752044678","0.6853749752044678","0.6853749752044678","0.7453593611717224","0.7453593611717224","0.7453593611717224","112","112","112","0.4034855365753174","0.4034855365753174","0.4034855365753174","0.5690905451774597","0.5690905451774597","0.5690905451774597","112","112","112","0.38474899530410767","0.38474899530410767","0.38474899530410767","0.39192819595336914","0.39192819595336914","0.39192819595336914"
"114","113","113","113","0.8405090570449829","0.8405090570449829","0.8405090570449829","0.7688037157058716","0.7688037157058716","0.7688037157058716","113","113","113","0.7849714756011963","0.7849714756011963","0.7849714756011963","0.7875052094459534","0.7875052094459534","0.7875052094459534","113","113","113","0.6502836346626282","0.6502836346626282","0.6502836346626282","0.7507419586181641","0.7507419586181641","0.7507419586181641","113","113","113","0.40268296003341675","0.40268296003341675","0.40268296003341675","0.6322706937789917","0.6322706937789917","0.6322706937789917","113","113","113","0.36549973487854004","0.36549973487854004","0.36549973487854004","0.4178193211555481","0.4178193211555481","0.4178193211555481"
"115","114","114","114","0.8406982421875","0.8406982421875","0.8406982421875","0.7611984014511108","0.7611984014511108","0.7611984014511108","114","114","114","0.7827741503715515","0.7827741503715515","0.7827741503715515","0.7531918883323669","0.7531918883323669","0.7531918883323669","114","114","114","0.6825215220451355","0.6825215220451355","0.6825215220451355","0.7688595652580261","0.7688595652580261","0.7688595652580261","114","114","114","0.39051347970962524","0.39051347970962524","0.39051347970962524","0.5716332197189331","0.5716332197189331","0.5716332197189331","114","114","114","0.37974780797958374","0.37974780797958374","0.37974780797958374","0.46809953451156616","0.46809953451156616","0.46809953451156616"
"116","115","115","115","0.8472374081611633","0.8472374081611633","0.8472374081611633","0.7810680866241455","0.7810680866241455","0.7810680866241455","115","115","115","0.7601751685142517","0.7601751685142517","0.7601751685142517","0.7504607439041138","0.7504607439041138","0.7504607439041138","115","115","115","0.6898977756500244","0.6898977756500244","0.6898977756500244","0.7552489042282104","0.7552489042282104","0.7552489042282104","115","115","115","0.3834860324859619","0.3834860324859619","0.3834860324859619","0.5844468474388123","0.5844468474388123","0.5844468474388123","115","115","115","0.3601500391960144","0.3601500391960144","0.3601500391960144","0.5348372459411621","0.5348372459411621","0.5348372459411621"
"117","116","116","116","0.8364132642745972","0.8364132642745972","0.8364132642745972","0.777866780757904","0.777866780757904","0.777866780757904","116","116","116","0.7616931796073914","0.7616931796073914","0.7616931796073914","0.7470465898513794","0.7470465898513794","0.7470465898513794","116","116","116","0.6681545972824097","0.6681545972824097","0.6681545972824097","0.742862343788147","0.742862343788147","0.742862343788147","116","116","116","0.3901299238204956","0.3901299238204956","0.3901299238204956","0.6295033693313599","0.6295033693313599","0.6295033693313599","116","116","116","0.3753478527069092","0.3753478527069092","0.3753478527069092","0.4261710047721863","0.4261710047721863","0.4261710047721863"
"118","117","117","117","0.8432800769805908","0.8432800769805908","0.8432800769805908","0.7672765851020813","0.7672765851020813","0.7672765851020813","117","117","117","0.7779255509376526","0.7779255509376526","0.7779255509376526","0.7436847686767578","0.7436847686767578","0.7436847686767578","117","117","117","0.6911211013793945","0.6911211013793945","0.6911211013793945","0.7571038007736206","0.7571038007736206","0.7571038007736206","117","117","117","0.3995697498321533","0.3995697498321533","0.3995697498321533","0.6075199842453003","0.6075199842453003","0.6075199842453003","117","117","117","0.380173921585083","0.380173921585083","0.380173921585083","0.5019961595535278","0.5019961595535278","0.5019961595535278"
"119","118","118","118","0.8485844135284424","0.8485844135284424","0.8485844135284424","0.7705214619636536","0.7705214619636536","0.7705214619636536","118","118","118","0.7874184250831604","0.7874184250831604","0.7874184250831604","0.7817444205284119","0.7817444205284119","0.7817444205284119","118","118","118","0.6953619718551636","0.6953619718551636","0.6953619718551636","0.7913728952407837","0.7913728952407837","0.7913728952407837","118","118","118","0.39968228340148926","0.39968228340148926","0.39968228340148926","0.6234252452850342","0.6234252452850342","0.6234252452850342","118","118","118","0.370769739151001","0.370769739151001","0.370769739151001","0.5473971962928772","0.5473971962928772","0.5473971962928772"
"120","119","119","119","0.8415868878364563","0.8415868878364563","0.8415868878364563","0.7738838195800781","0.7738838195800781","0.7738838195800781","119","119","119","0.7800746560096741","0.7800746560096741","0.7800746560096741","0.7724217176437378","0.7724217176437378","0.7724217176437378","119","119","119","0.6845044493675232","0.6845044493675232","0.6845044493675232","0.7776272296905518","0.7776272296905518","0.7776272296905518","119","119","119","0.38754457235336304","0.38754457235336304","0.38754457235336304","0.5968858599662781","0.5968858599662781","0.5968858599662781","119","119","119","0.374637246131897","0.374637246131897","0.374637246131897","0.5092688798904419","0.5092688798904419","0.5092688798904419"
"121","120","120","120","0.8430245518684387","0.8430245518684387","0.8430245518684387","0.7693319916725159","0.7693319916725159","0.7693319916725159","120","120","120","0.7854428291320801","0.7854428291320801","0.7854428291320801","0.7657132148742676","0.7657132148742676","0.7657132148742676","120","120","120","0.6970784664154053","0.6970784664154053","0.6970784664154053","0.7721682786941528","0.7721682786941528","0.7721682786941528","120","120","120","0.3955778479576111","0.3955778479576111","0.3955778479576111","0.551874041557312","0.551874041557312","0.551874041557312","120","120","120","0.36252182722091675","0.36252182722091675","0.36252182722091675","0.3253553509712219","0.3253553509712219","0.3253553509712219"
"122","121","121","121","0.8446210622787476","0.8446210622787476","0.8446210622787476","0.7423031330108643","0.7423031330108643","0.7423031330108643","121","121","121","0.7841676473617554","0.7841676473617554","0.7841676473617554","0.7883163690567017","0.7883163690567017","0.7883163690567017","121","121","121","0.6864831447601318","0.6864831447601318","0.6864831447601318","0.7651447057723999","0.7651447057723999","0.7651447057723999","121","121","121","0.3821861743927002","0.3821861743927002","0.3821861743927002","0.5230462551116943","0.5230462551116943","0.5230462551116943","121","121","121","0.35967445373535156","0.35967445373535156","0.35967445373535156","0.3779558539390564","0.3779558539390564","0.3779558539390564"
"123","122","122","122","0.8430349826812744","0.8430349826812744","0.8430349826812744","0.7339401245117188","0.7339401245117188","0.7339401245117188","122","122","122","0.779751181602478","0.779751181602478","0.779751181602478","0.7720967531204224","0.7720967531204224","0.7720967531204224","122","122","122","0.6944228410720825","0.6944228410720825","0.6944228410720825","0.784242570400238","0.784242570400238","0.784242570400238","122","122","122","0.39901411533355713","0.39901411533355713","0.39901411533355713","0.5051606893539429","0.5051606893539429","0.5051606893539429","122","122","122","0.37903594970703125","0.37903594970703125","0.37903594970703125","0.47015684843063354","0.47015684843063354","0.47015684843063354"
"124","123","123","123","0.8464353084564209","0.8464353084564209","0.8464353084564209","0.7743139266967773","0.7743139266967773","0.7743139266967773","123","123","123","0.7843295335769653","0.7843295335769653","0.7843295335769653","0.7896302938461304","0.7896302938461304","0.7896302938461304","123","123","123","0.6875510215759277","0.6875510215759277","0.6875510215759277","0.7459601163864136","0.7459601163864136","0.7459601163864136","123","123","123","0.3909040093421936","0.3909040093421936","0.3909040093421936","0.5222240090370178","0.5222240090370178","0.5222240090370178","123","123","123","0.372347891330719","0.372347891330719","0.372347891330719","0.48517364263534546","0.48517364263534546","0.48517364263534546"
"125","124","124","124","0.8480143547058105","0.8480143547058105","0.8480143547058105","0.7618510723114014","0.7618510723114014","0.7618510723114014","124","124","124","0.7774747610092163","0.7774747610092163","0.7774747610092163","0.7426166534423828","0.7426166534423828","0.7426166534423828","124","124","124","0.6919127702713013","0.6919127702713013","0.6919127702713013","0.7774438858032227","0.7774438858032227","0.7774438858032227","124","124","124","0.3815516233444214","0.3815516233444214","0.3815516233444214","0.5605185627937317","0.5605185627937317","0.5605185627937317","124","124","124","0.3708903193473816","0.3708903193473816","0.3708903193473816","0.44779014587402344","0.44779014587402344","0.44779014587402344"
"126","125","125","125","0.8448177576065063","0.8448177576065063","0.8448177576065063","0.750308632850647","0.750308632850647","0.750308632850647","125","125","125","0.7914132475852966","0.7914132475852966","0.7914132475852966","0.7496638298034668","0.7496638298034668","0.7496638298034668","125","125","125","0.6972087025642395","0.6972087025642395","0.6972087025642395","0.7765064239501953","0.7765064239501953","0.7765064239501953","125","125","125","0.39694249629974365","0.39694249629974365","0.39694249629974365","0.5884577631950378","0.5884577631950378","0.5884577631950378","125","125","125","0.37369245290756226","0.37369245290756226","0.37369245290756226","0.48418551683425903","0.48418551683425903","0.48418551683425903"
"127","126","126","126","0.8552413582801819","0.8552413582801819","0.8552413582801819","0.7821664810180664","0.7821664810180664","0.7821664810180664","126","126","126","0.7916706800460815","0.7916706800460815","0.7916706800460815","0.7495154142379761","0.7495154142379761","0.7495154142379761","126","126","126","0.7020481824874878","0.7020481824874878","0.7020481824874878","0.7839452028274536","0.7839452028274536","0.7839452028274536","126","126","126","0.3978195786476135","0.3978195786476135","0.3978195786476135","0.5871061086654663","0.5871061086654663","0.5871061086654663","126","126","126","0.3824588656425476","0.3824588656425476","0.3824588656425476","0.5591539144515991","0.5591539144515991","0.5591539144515991"
"128","127","127","127","0.8402778506278992","0.8402778506278992","0.8402778506278992","0.7616215348243713","0.7616215348243713","0.7616215348243713","127","127","127","0.7758139371871948","0.7758139371871948","0.7758139371871948","0.7700796127319336","0.7700796127319336","0.7700796127319336","127","127","127","0.6867532730102539","0.6867532730102539","0.6867532730102539","0.7429208755493164","0.7429208755493164","0.7429208755493164","127","127","127","0.3987985849380493","0.3987985849380493","0.3987985849380493","0.5643595457077026","0.5643595457077026","0.5643595457077026","127","127","127","0.3823177218437195","0.3823177218437195","0.3823177218437195","0.43781137466430664","0.43781137466430664","0.43781137466430664"
"129","128","128","128","0.8526910543441772","0.8526910543441772","0.8526910543441772","0.7609223127365112","0.7609223127365112","0.7609223127365112","128","128","128","0.7847936153411865","0.7847936153411865","0.7847936153411865","0.7436879277229309","0.7436879277229309","0.7436879277229309","128","128","128","0.6946133971214294","0.6946133971214294","0.6946133971214294","0.7808918356895447","0.7808918356895447","0.7808918356895447","128","128","128","0.4006282091140747","0.4006282091140747","0.4006282091140747","0.6138724088668823","0.6138724088668823","0.6138724088668823","128","128","128","0.3741140365600586","0.3741140365600586","0.3741140365600586","0.3703378438949585","0.3703378438949585","0.3703378438949585"
"130","129","129","129","0.8451413512229919","0.8451413512229919","0.8451413512229919","0.7259279489517212","0.7259279489517212","0.7259279489517212","129","129","129","0.7824267148971558","0.7824267148971558","0.7824267148971558","0.7685768604278564","0.7685768604278564","0.7685768604278564","129","129","129","0.6938797235488892","0.6938797235488892","0.6938797235488892","0.7464280724525452","0.7464280724525452","0.7464280724525452","129","129","129","0.40200287103652954","0.40200287103652954","0.40200287103652954","0.4982950687408447","0.4982950687408447","0.4982950687408447","129","129","129","0.37547701597213745","0.37547701597213745","0.37547701597213745","0.5089059472084045","0.5089059472084045","0.5089059472084045"
