# Reciprocal collectivity of fluctuations=  5.3
# kappa=  1.000
# Frequency reported in internal units: 0.156 ps^(-1), kT/h/ is 2.47 internal units (om-2)= 0.164
#mode pc_therm cumul om-2(harm)  RMSD  Coll_cart Coll_MW Coll_tors Max_dev_atom
  363  0.0000 1.000   0.0469  0.00394  0.049 0.069 0.049  0.130
  364  0.0000 1.000  0.04651  0.00392  0.023 0.025 0.017  0.189
  365  0.0000 1.000  0.04559  0.00388  0.102 0.138 0.150  0.101
  366  0.0000 1.000  0.04497  0.00386  0.121 0.159 0.098  0.113
  367  0.0000 1.000  0.04463  0.00384  0.108 0.140 0.095  0.109
  368  0.0000 1.000  0.04379  0.00381  0.042 0.055 0.064  0.129
  369  0.0000 1.000  0.04295  0.00377  0.026 0.022 0.027  0.134
  370  0.0000 1.000  0.04275  0.00376  0.074 0.104 0.047  0.173
  371  0.0000 1.000   0.0427  0.00376  0.039 0.053 0.032  0.168
  372  0.0000 1.000  0.04192  0.00372  0.036 0.033 0.018  0.169
  373  0.0000 1.000  0.04177  0.00372  0.016 0.022 0.021  0.193
  374  0.0000 1.000  0.04174  0.00372  0.016 0.020 0.028  0.184
  375  0.0000 1.000  0.04134   0.0037  0.072 0.091 0.079  0.113
#  376  0.0000 1.000        0      inf  0.003 0.006 0.006  0.321
  377  0.0000 1.000  0.04037  0.00365  0.052 0.059 0.034  0.133
  378  0.0000 1.000  0.04027  0.00365  0.017 0.019 0.022  0.142
  379  0.0000 1.000  0.03984  0.00363  0.056 0.072 0.031  0.135
  380  0.0000 1.000  0.03968  0.00362  0.060 0.069 0.044  0.137
  381  0.0000 1.000  0.03948  0.00361  0.015 0.012 0.007  0.243
  382  0.0000 1.000  0.03925   0.0036  0.077 0.093 0.040  0.136
  383  0.0000 1.000  0.03917   0.0036  0.036 0.052 0.023  0.167
  384  0.0000 1.000  0.03877  0.00358  0.040 0.055 0.090  0.116
  385  0.0000 1.000  0.03874  0.00358  0.050 0.054 0.031  0.145
  386  0.0000 1.000  0.03849  0.00357  0.029 0.039 0.057  0.125
  387  0.0000 1.000    0.038  0.00355  0.046 0.057 0.025  0.165
  388  0.0000 1.000  0.03746  0.00352  0.029 0.033 0.028  0.130
  389  0.0000 1.000  0.03724  0.00351  0.053 0.050 0.051  0.117
  390  0.0000 1.000   0.0365  0.00348  0.048 0.049 0.037  0.133
  391  0.0000 1.000  0.03587  0.00345  0.035 0.045 0.029  0.149
  392  0.0000 1.000  0.03585  0.00344  0.041 0.053 0.048  0.103
  393  0.0000 1.000  0.03579  0.00344  0.018 0.018 0.016  0.189
  394  0.0000 1.000  0.03566  0.00344  0.005 0.009 0.006  0.331
  395  0.0000 1.000  0.03521  0.00341  0.032 0.025 0.025  0.165
  396  0.0000 1.000  0.03409  0.00336  0.011 0.005 0.006  0.199
  397  0.0000 1.000  0.03403  0.00336  0.026 0.039 0.018  0.199
  398  0.0000 1.000  0.03399  0.00335  0.036 0.048 0.020  0.189
  399  0.0000 1.000  0.03392  0.00335  0.013 0.021 0.018  0.183
  400  0.0000 1.000  0.03378  0.00334  0.014 0.021 0.010  0.295
  401  0.0000 1.000  0.03332  0.00332  0.037 0.045 0.048  0.108
  402  0.0000 1.000  0.03309  0.00331  0.016 0.021 0.013  0.286
  403  0.0000 1.000   0.0328  0.00329  0.021 0.024 0.022  0.196
  404  0.0000 1.000  0.03257  0.00328  0.054 0.080 0.042  0.126
  405  0.0000 1.000  0.03245  0.00328  0.031 0.027 0.011  0.253
  406  0.0000 1.000  0.03224  0.00327  0.044 0.047 0.032  0.099
  407  0.0000 1.000  0.03162  0.00323  0.008 0.011 0.012  0.240
  408  0.0000 1.000  0.03142  0.00322  0.026 0.035 0.032  0.205
  409  0.0000 1.000  0.03135  0.00322  0.015 0.027 0.023  0.234
  410  0.0000 1.000  0.03131  0.00322  0.007 0.010 0.009  0.247
  411  0.0000 1.000  0.03104   0.0032  0.019 0.022 0.017  0.211
  412  0.0000 1.000  0.03056  0.00318  0.053 0.050 0.049  0.106
  413  0.0000 1.000  0.03037  0.00317  0.019 0.030 0.009  0.232
  414  0.0000 1.000  0.03018  0.00316  0.052 0.073 0.062  0.116
  415  0.0000 1.000  0.02998  0.00315  0.046 0.061 0.028  0.125
  416  0.0000 1.000  0.02989  0.00314  0.022 0.032 0.032  0.149
  417  0.0000 1.000  0.02941  0.00312  0.046 0.059 0.070  0.083
  418  0.0000 1.000  0.02919  0.00311  0.041 0.051 0.039  0.150
  419  0.0000 1.000  0.02898   0.0031  0.052 0.067 0.034  0.101
  420  0.0000 1.000   0.0288  0.00309  0.056 0.074 0.090  0.122
  421  0.0000 1.000  0.02878  0.00309  0.008 0.014 0.006  0.222
  422  0.0000 1.000  0.02831  0.00306  0.058 0.096 0.073  0.151
  423  0.0000 1.000  0.02817  0.00305  0.055 0.072 0.059  0.118
  424  0.0000 1.000  0.02799  0.00304  0.064 0.082 0.090  0.082
  425  0.0000 1.000  0.02789  0.00304  0.034 0.046 0.040  0.110
  426  0.0000 1.000  0.02764  0.00302  0.108 0.132 0.105  0.076
  427  0.0000 1.000  0.02746  0.00301  0.056 0.079 0.041  0.110
  428  0.0000 1.000  0.02737  0.00301  0.075 0.099 0.072  0.087
  429  0.0000 1.000  0.02668  0.00297  0.052 0.059 0.042  0.123
  430  0.0000 1.000  0.02661  0.00297  0.068 0.082 0.092  0.099
  431  0.0000 1.000  0.02647  0.00296  0.028 0.046 0.020  0.189
  432  0.0000 1.000  0.02622  0.00295  0.046 0.057 0.028  0.166
  433  0.0000 1.000  0.02607  0.00294  0.024 0.032 0.019  0.129
  434  0.0000 1.000  0.02575  0.00292  0.018 0.024 0.059  0.144
  435  0.0000 1.000  0.02574  0.00292  0.065 0.082 0.070  0.098
  436  0.0000 1.000  0.02574  0.00292  0.028 0.039 0.036  0.138
  437  0.0000 1.000   0.0257  0.00292  0.010 0.015 0.015  0.267
  438  0.0000 1.000    0.025  0.00288  0.036 0.032 0.021  0.158
  439  0.0000 1.000  0.02483  0.00287  0.031 0.042 0.026  0.179
  440  0.0000 1.000  0.02478  0.00286  0.014 0.018 0.018  0.202
  441  0.0000 1.000  0.02447  0.00285  0.030 0.045 0.033  0.101
  442  0.0000 1.000  0.02439  0.00284  0.013 0.023 0.013  0.163
  443  0.0000 1.000  0.02428  0.00283  0.035 0.050 0.051  0.091
  444  0.0000 1.000  0.02424  0.00283  0.036 0.067 0.050  0.097
  445  0.0000 1.000  0.02413  0.00283  0.010 0.013 0.015  0.252
  446  0.0000 1.000  0.02374   0.0028  0.024 0.022 0.036  0.151
  447  0.0000 1.000  0.02366   0.0028  0.013 0.020 0.008  0.185
  448  0.0000 1.000   0.0236  0.00279  0.024 0.027 0.027  0.125
  449  0.0000 1.000  0.02328  0.00278  0.022 0.026 0.027  0.169
  450  0.0000 1.000  0.02316  0.00277  0.010 0.020 0.015  0.196
  451  0.0000 1.000  0.02278  0.00275  0.007 0.015 0.010  0.282
  452  0.0000 1.000  0.02277  0.00274  0.042 0.059 0.059  0.110
  453  0.0000 1.000  0.02261  0.00274  0.012 0.015 0.012  0.148
  454  0.0000 1.000  0.02228  0.00272  0.038 0.041 0.031  0.142
  455  0.0000 1.000  0.02187  0.00269  0.042 0.065 0.048  0.110
#  456  0.0000 1.000        0      inf  0.002 0.006 0.006  0.385
  457  0.0000 1.000  0.02157  0.00267  0.042 0.063 0.051  0.123
  458  0.0000 1.000  0.02117  0.00265  0.024 0.036 0.025  0.147
  459  0.0000 1.000  0.02115  0.00265  0.016 0.026 0.011  0.135
  460  0.0000 1.000   0.0206  0.00261  0.061 0.075 0.067  0.101
  461  0.0000 1.000  0.02059  0.00261  0.050 0.053 0.041  0.079
  462  0.0000 1.000   0.0204   0.0026  0.022 0.046 0.023  0.207
  463  0.0000 1.000  0.02022  0.00259  0.022 0.037 0.025  0.167
  464  0.0000 1.000  0.02015  0.00258  0.043 0.067 0.074  0.111
  465  0.0000 1.000  0.02007  0.00258  0.030 0.061 0.027  0.144
  466  0.0000 1.000  0.02007  0.00258  0.014 0.015 0.009  0.180
  467  0.0000 1.000  0.02004  0.00258  0.031 0.050 0.035  0.131
  468  0.0000 1.000  0.01978  0.00256  0.034 0.045 0.050  0.103
  469  0.0000 1.000  0.01972  0.00255  0.009 0.019 0.013  0.193
  470  0.0000 1.000   0.0195  0.00254  0.013 0.015 0.011  0.105
  471  0.0000 1.000  0.01948  0.00254  0.035 0.041 0.062  0.108
  472  0.0000 1.000  0.01932  0.00253  0.041 0.053 0.027  0.096
  473  0.0000 1.000  0.01904  0.00251  0.022 0.028 0.037  0.160
  474  0.0000 1.000  0.01883   0.0025  0.023 0.035 0.013  0.174
  475  0.0000 1.000  0.01875  0.00249  0.020 0.028 0.023  0.137
  476  0.0000 1.000  0.01869  0.00249  0.024 0.036 0.031  0.118
  477  0.0000 1.000  0.01858  0.00248  0.015 0.025 0.019  0.163
  478  0.0000 1.000  0.01846  0.00247  0.052 0.076 0.044  0.113
  479  0.0000 1.000   0.0183  0.00246  0.041 0.059 0.026  0.149
  480  0.0000 1.000  0.01804  0.00244  0.024 0.022 0.017  0.115
  481  0.0000 1.000  0.01786  0.00243  0.023 0.022 0.021  0.114
  482  0.0000 1.000  0.01781  0.00243  0.010 0.019 0.016  0.160
  483  0.0000 1.000   0.0176  0.00241  0.027 0.040 0.019  0.144
  484  0.0000 1.000   0.0175  0.00241  0.018 0.024 0.018  0.135
  485  0.0000 1.000  0.01733  0.00239  0.016 0.023 0.008  0.186
  486  0.0000 1.000  0.01717  0.00238  0.026 0.034 0.037  0.141
  487  0.0000 1.000  0.01708  0.00238  0.023 0.026 0.039  0.121
  488  0.0000 1.000   0.0167  0.00235  0.006 0.017 0.015  0.242
  489  0.0000 1.000  0.01658  0.00234  0.026 0.034 0.039  0.104
  490  0.0000 1.000  0.01637  0.00233  0.034 0.050 0.043  0.099
  491  0.0000 1.000  0.01628  0.00232  0.038 0.054 0.048  0.109
  492  0.0000 1.000  0.01615  0.00231  0.027 0.036 0.022  0.132
  493  0.0000 1.000  0.01608  0.00231  0.025 0.028 0.033  0.113
  494  0.0000 1.000  0.01601   0.0023  0.034 0.048 0.035  0.117
  495  0.0000 1.000    0.016   0.0023  0.035 0.040 0.033  0.137
  496  0.0000 1.000  0.01589  0.00229  0.015 0.026 0.018  0.176
  497  0.0000 1.000  0.01569  0.00228  0.024 0.021 0.025  0.119
  498  0.0000 1.000   0.0156  0.00227  0.025 0.029 0.032  0.105
  499  0.0000 1.000  0.01524  0.00225  0.021 0.034 0.035  0.139
  500  0.0000 1.000  0.01503  0.00223  0.004 0.010 0.005  0.249
  501  0.0000 1.000  0.01499  0.00223  0.017 0.018 0.015  0.112
  502  0.0000 1.000  0.01413  0.00216  0.013 0.023 0.014  0.148
  503  0.0000 1.000  0.01411  0.00216  0.014 0.011 0.009  0.127
  504  0.0000 1.000  0.01411  0.00216  0.006 0.008 0.011  0.150
  505  0.0000 1.000   0.0141  0.00216  0.014 0.018 0.024  0.127
  506  0.0000 1.000  0.01325  0.00209  0.006 0.010 0.013  0.216
  507  0.0000 1.000   0.0132  0.00209  0.022 0.027 0.034  0.076
  508  0.0000 1.000  0.01312  0.00208  0.023 0.020 0.021  0.070
  509  0.0000 1.000  0.01279  0.00206  0.016 0.025 0.025  0.115
  510  0.0000 1.000  0.01277  0.00206  0.018 0.027 0.018  0.082
  511  0.0000 1.000  0.01277  0.00206  0.014 0.027 0.025  0.123
  512  0.0000 1.000  0.01269  0.00205  0.017 0.023 0.017  0.133
  513  0.0000 1.000  0.01234  0.00202  0.008 0.013 0.010  0.107
  514  0.0000 1.000  0.01213    0.002  0.035 0.052 0.033  0.080
  515  0.0000 1.000  0.01209    0.002  0.023 0.030 0.025  0.145
  516  0.0000 1.000  0.01205    0.002  0.009 0.020 0.015  0.156
  517  0.0000 1.000  0.01204    0.002  0.027 0.042 0.045  0.091
  518  0.0000 1.000  0.01194  0.00199  0.010 0.008 0.009  0.132
  519  0.0000 1.000   0.0118  0.00198  0.030 0.048 0.039  0.076
  520  0.0000 1.000  0.01165  0.00196  0.028 0.043 0.031  0.118
  521  0.0000 1.000  0.01154  0.00195  0.023 0.033 0.030  0.109
  522  0.0000 1.000  0.01137  0.00194  0.011 0.014 0.012  0.163
  523  0.0000 1.000  0.01119  0.00192  0.010 0.014 0.013  0.151
  524  0.0000 1.000  0.01114  0.00192  0.022 0.030 0.031  0.083
  525  0.0000 1.000  0.01099  0.00191  0.014 0.016 0.021  0.130
  526  0.0000 1.000  0.01071  0.00188  0.006 0.011 0.011  0.162
  527  0.0000 1.000  0.01069  0.00188  0.016 0.023 0.021  0.125
  528  0.0000 1.000  0.01065  0.00188  0.033 0.044 0.038  0.082
  529  0.0000 1.000  0.01052  0.00187  0.021 0.032 0.021  0.129
  530  0.0000 1.000   0.0105  0.00186  0.020 0.026 0.023  0.106
  531  0.0000 1.000  0.01044  0.00186  0.010 0.014 0.013  0.148
  532  0.0000 1.000  0.01029  0.00185  0.014 0.016 0.018  0.103
  533  0.0000 1.000  0.01016  0.00183  0.015 0.027 0.019  0.102
  534  0.0000 1.000  0.01014  0.00183  0.014 0.015 0.017  0.138
  535  0.0000 1.000  0.01011  0.00183  0.006 0.013 0.009  0.176
  536  0.0000 1.000  0.01008  0.00183  0.011 0.021 0.013  0.165
  537  0.0000 1.000  0.01002  0.00182  0.004 0.011 0.008  0.181
  538  0.0000 1.000  0.009992  0.00182  0.011 0.012 0.015  0.121
  539  0.0000 1.000  0.009878  0.00181  0.014 0.019 0.025  0.105
  540  0.0000 1.000  0.009834   0.0018  0.022 0.030 0.026  0.089
  541  0.0000 1.000  0.009648  0.00179  0.021 0.022 0.017  0.114
  542  0.0000 1.000  0.009504  0.00177  0.011 0.019 0.016  0.107
  543  0.0000 1.000  0.009389  0.00176  0.007 0.019 0.014  0.172
  544  0.0000 1.000  0.009278  0.00175  0.042 0.051 0.052  0.080
  545  0.0000 1.000  0.009249  0.00175  0.015 0.017 0.021  0.106
  546  0.0000 1.000  0.009154  0.00174  0.006 0.009 0.010  0.165
  547  0.0000 1.000  0.009072  0.00173  0.009 0.016 0.015  0.109
  548  0.0000 1.000  0.008989  0.00172  0.021 0.038 0.034  0.102
  549  0.0000 1.000  0.008858  0.00171  0.031 0.041 0.037  0.079
  550  0.0000 1.000  0.008845  0.00171  0.023 0.027 0.030  0.106
  551  0.0000 1.000  0.008789  0.00171  0.009 0.015 0.011  0.139
  552  0.0000 1.000  0.008629  0.00169  0.015 0.021 0.026  0.090
  553  0.0000 1.000  0.008416  0.00167  0.028 0.040 0.045  0.081
  554  0.0000 1.000  0.008384  0.00167  0.007 0.011 0.009  0.169
  555  0.0000 1.000  0.008168  0.00164  0.032 0.036 0.034  0.067
  556  0.0000 1.000  0.00799  0.00163  0.010 0.012 0.015  0.114
  557  0.0000 1.000  0.007978  0.00162  0.024 0.021 0.027  0.089
  558  0.0000 1.000  0.007966  0.00162  0.014 0.019 0.023  0.114
  559  0.0000 1.000  0.007917  0.00162  0.022 0.032 0.025  0.097
  560  0.0000 1.000  0.007844  0.00161  0.033 0.049 0.046  0.080
  561  0.0000 1.000  0.007841  0.00161  0.015 0.028 0.012  0.146
  562  0.0000 1.000  0.007589  0.00158  0.013 0.016 0.016  0.088
  563  0.0000 1.000  0.007571  0.00158  0.009 0.013 0.014  0.104
  564  0.0000 1.000  0.007518  0.00158  0.022 0.040 0.031  0.085
  565  0.0000 1.000  0.007515  0.00158  0.040 0.044 0.050  0.074
  566  0.0000 1.000  0.007441  0.00157  0.010 0.019 0.017  0.103
  567  0.0000 1.000  0.007433  0.00157  0.013 0.018 0.016  0.110
  568  0.0000 1.000  0.007423  0.00157  0.012 0.014 0.033  0.078
  569  0.0000 1.000  0.007396  0.00156  0.039 0.046 0.047  0.059
  570  0.0000 1.000  0.007388  0.00156  0.026 0.029 0.028  0.071
  571  0.0000 1.000  0.007263  0.00155  0.017 0.031 0.026  0.102
  572  0.0000 1.000  0.007117  0.00153  0.020 0.032 0.030  0.129
  573  0.0000 1.000  0.007108  0.00153  0.009 0.013 0.012  0.129
  574  0.0000 1.000  0.007026  0.00152  0.018 0.024 0.022  0.072
  575  0.0000 1.000  0.007011  0.00152  0.015 0.027 0.020  0.108
  576  0.0000 1.000  0.006955  0.00152  0.018 0.029 0.022  0.099
  577  0.0000 1.000  0.006855  0.00151  0.018 0.023 0.022  0.065
  578  0.0000 1.000  0.006847  0.00151  0.011 0.017 0.018  0.109
  579  0.0000 1.000  0.006689  0.00149  0.004 0.005 0.008  0.098
  580  0.0000 1.000  0.006641  0.00148  0.021 0.035 0.033  0.087
  581  0.0000 1.000  0.006609  0.00148  0.019 0.025 0.022  0.086
  582  0.0000 1.000  0.006584  0.00148  0.016 0.026 0.026  0.090
  583  0.0000 1.000  0.006512  0.00147  0.012 0.014 0.021  0.079
  584  0.0000 1.000  0.006453  0.00146  0.028 0.042 0.051  0.070
  585  0.0000 1.000  0.006393  0.00145  0.026 0.040 0.041  0.070
  586  0.0000 1.000  0.006392  0.00145  0.034 0.048 0.056  0.076
  587  0.0000 1.000  0.006368  0.00145  0.006 0.015 0.013  0.103
  588  0.0000 1.000  0.006304  0.00144  0.023 0.037 0.034  0.081
  589  0.0000 1.000  0.006292  0.00144  0.009 0.015 0.010  0.108
  590  0.0000 1.000  0.006165  0.00143  0.031 0.064 0.050  0.074
  591  0.0000 1.000  0.006041  0.00141  0.016 0.027 0.019  0.089
  592  0.0000 1.000  0.005985  0.00141  0.014 0.022 0.025  0.079
  593  0.0000 1.000  0.005852  0.00139  0.013 0.014 0.016  0.093
  594  0.0000 1.000  0.005844  0.00139  0.011 0.015 0.016  0.100
  595  0.0000 1.000  0.005784  0.00138  0.029 0.040 0.048  0.071
  596  0.0000 1.000  0.005759  0.00138  0.038 0.054 0.054  0.057
  597  0.0000 1.000  0.00575  0.00138  0.018 0.027 0.029  0.080
  598  0.0000 1.000  0.005729  0.00138  0.012 0.019 0.015  0.117
  599  0.0000 1.000  0.005709  0.00137  0.012 0.017 0.022  0.079
  600  0.0000 1.000   0.0057  0.00137  0.004 0.004 0.006  0.133
  601  0.0000 1.000  0.005661  0.00137  0.029 0.032 0.045  0.059
  602  0.0000 1.000  0.005647  0.00137  0.014 0.018 0.016  0.131
  603  0.0000 1.000  0.005647  0.00137  0.008 0.013 0.017  0.098
  604  0.0000 1.000  0.005639  0.00137  0.015 0.028 0.025  0.095
  605  0.0000 1.000  0.005634  0.00137  0.030 0.046 0.046  0.067
  606  0.0000 1.000  0.005564  0.00136  0.023 0.036 0.050  0.076
  607  0.0000 1.000  0.005546  0.00135  0.007 0.009 0.011  0.107
  608  0.0000 1.000  0.005541  0.00135  0.021 0.028 0.037  0.076
  609  0.0000 1.000  0.005529  0.00135  0.029 0.039 0.048  0.058
  610  0.0000 1.000  0.005506  0.00135  0.031 0.039 0.052  0.061
  611  0.0000 1.000  0.005473  0.00135  0.038 0.050 0.061  0.054
  612  0.0000 1.000  0.005434  0.00134  0.024 0.038 0.045  0.089
  613  0.0000 1.000  0.005381  0.00133  0.014 0.020 0.022  0.085
  614  0.0000 1.000  0.005365  0.00133  0.033 0.048 0.061  0.057
  615  0.0000 1.000  0.005363  0.00133  0.020 0.031 0.032  0.087
  616  0.0000 1.000  0.005358  0.00133  0.014 0.020 0.030  0.058
  617  0.0000 1.000  0.005227  0.00132  0.014 0.018 0.028  0.082
  618  0.0000 1.000  0.00521  0.00131  0.027 0.048 0.044  0.080
  619  0.0000 1.000  0.005168  0.00131  0.041 0.062 0.069  0.057
  620  0.0000 1.000  0.005144   0.0013  0.036 0.055 0.061  0.057
  621  0.0000 1.000  0.005139   0.0013  0.024 0.039 0.042  0.060
  622  0.0000 1.000   0.0051   0.0013  0.006 0.012 0.009  0.092
  623  0.0000 1.000  0.005059  0.00129  0.009 0.014 0.013  0.107
  624  0.0000 1.000  0.005036  0.00129  0.025 0.050 0.042  0.075
  625  0.0000 1.000  0.005024  0.00129  0.011 0.020 0.018  0.103
  626  0.0000 1.000  0.004947  0.00128  0.013 0.023 0.024  0.068
  627  0.0000 1.000  0.004937  0.00128  0.028 0.041 0.041  0.054
  628  0.0000 1.000  0.004936  0.00128  0.022 0.038 0.043  0.073
  629  0.0000 1.000  0.004883  0.00127  0.028 0.040 0.044  0.071
  630  0.0000 1.000  0.004839  0.00127  0.020 0.037 0.036  0.063
  631  0.0000 1.000  0.004809  0.00126  0.006 0.014 0.010  0.118
  632  0.0000 1.000  0.004793  0.00126  0.031 0.049 0.051  0.053
  633  0.0000 1.000  0.004764  0.00126  0.014 0.022 0.023  0.075
  634  0.0000 1.000  0.004746  0.00125  0.008 0.010 0.013  0.087
  635  0.0000 1.000  0.004725  0.00125  0.021 0.034 0.043  0.089
  636  0.0000 1.000  0.004661  0.00124  0.027 0.048 0.048  0.077
  637  0.0000 1.000  0.004615  0.00124  0.005 0.007 0.006  0.102
  638  0.0000 1.000  0.004569  0.00123  0.012 0.016 0.020  0.091
  639  0.0000 1.000  0.00449  0.00122  0.014 0.026 0.023  0.090
  640  0.0000 1.000  0.004483  0.00122  0.013 0.027 0.028  0.087
  641  0.0000 1.000  0.004465  0.00122  0.006 0.013 0.009  0.098
  642  0.0000 1.000  0.004457  0.00121  0.031 0.042 0.052  0.062
  643  0.0000 1.000  0.004444  0.00121  0.022 0.044 0.043  0.056
  644  0.0000 1.000  0.004434  0.00121  0.017 0.026 0.023  0.094
  645  0.0000 1.000  0.004418  0.00121  0.012 0.017 0.015  0.096
  646  0.0000 1.000  0.004412  0.00121  0.010 0.017 0.021  0.081
  647  0.0000 1.000  0.004354   0.0012  0.029 0.039 0.054  0.048
  648  0.0000 1.000  0.00423  0.00118  0.012 0.021 0.026  0.068
  649  0.0000 1.000  0.00417  0.00117  0.018 0.036 0.038  0.081
  650  0.0000 1.000  0.004145  0.00117  0.008 0.020 0.012  0.105
  651  0.0000 1.000  0.004117  0.00117  0.015 0.027 0.029  0.064
  652  0.0000 1.000  0.00409  0.00116  0.018 0.035 0.041  0.058
  653  0.0000 1.000  0.004085  0.00116  0.010 0.017 0.014  0.099
  654  0.0000 1.000  0.004062  0.00116  0.013 0.027 0.026  0.096
  655  0.0000 1.000  0.004051  0.00116  0.011 0.018 0.023  0.074
  656  0.0000 1.000  0.00403  0.00115  0.026 0.053 0.051  0.065
  657  0.0000 1.000  0.003849  0.00113  0.020 0.035 0.048  0.049
  658  0.0000 1.000  0.003829  0.00113  0.008 0.016 0.014  0.114
  659  0.0000 1.000  0.003814  0.00112  0.014 0.012 0.029  0.051
  660  0.0000 1.000  0.00376  0.00112  0.022 0.037 0.032  0.057
  661  0.0000 1.000  0.003724  0.00111  0.013 0.022 0.024  0.070
  662  0.0000 1.000  0.003715  0.00111  0.005 0.011 0.011  0.088
  663  0.0000 1.000  0.003667   0.0011  0.016 0.032 0.025  0.066
  664  0.0000 1.000  0.003557  0.00108  0.016 0.030 0.033  0.061
  665  0.0000 1.000  0.003545  0.00108  0.027 0.055 0.057  0.047
  666  0.0000 1.000  0.003501  0.00108  0.013 0.025 0.029  0.074
  667  0.0000 1.000  0.003491  0.00107  0.014 0.034 0.034  0.074
  668  0.0000 1.000  0.003482  0.00107  0.013 0.027 0.033  0.083
  669  0.0000 1.000  0.00339  0.00106  0.007 0.016 0.017  0.100
  670  0.0000 1.000  0.003323  0.00105  0.017 0.034 0.036  0.065
  671  0.0000 1.000  0.003264  0.00104  0.028 0.059 0.062  0.048
  672  0.0000 1.000  0.003259  0.00104  0.016 0.045 0.044  0.049
  673  0.0000 1.000  0.003227  0.00103  0.022 0.044 0.038  0.056
  674  0.0000 1.000  0.003218  0.00103  0.023 0.041 0.042  0.043
#  675  0.0000 1.000        0      inf  0.003 0.008 0.006  0.090
  676  0.0000 1.000  0.003117  0.00102  0.020 0.025 0.039  0.060
  677  0.0000 1.000  0.003098  0.00101  0.016 0.029 0.028  0.064
  678  0.0000 1.000  0.003092  0.00101  0.008 0.026 0.019  0.095
  679  0.0000 1.000  0.003014  0.000999  0.019 0.044 0.041  0.045
  680  0.0000 1.000  0.002992  0.000995  0.009 0.020 0.023  0.063
  681  0.0000 1.000  0.002985  0.000994  0.020 0.043 0.038  0.069
  682  0.0000 1.000  0.002972  0.000992  0.007 0.018 0.015  0.106
  683  0.0000 1.000  0.002945  0.000987  0.018 0.038 0.043  0.055
  684  0.0000 1.000  0.002911  0.000981  0.004 0.006 0.007  0.100
  685  0.0000 1.000  0.002874  0.000975  0.013 0.025 0.025  0.076
  686  0.0000 1.000  0.002866  0.000974  0.015 0.036 0.036  0.057
  687  0.0000 1.000  0.002839  0.000969  0.012 0.027 0.031  0.064
  688  0.0000 1.000  0.002814  0.000965  0.007 0.016 0.015  0.071
  689  0.0000 1.000  0.002812  0.000965  0.013 0.029 0.031  0.066
  690  0.0000 1.000  0.002767  0.000957  0.012 0.021 0.027  0.053
  691  0.0000 1.000  0.002746  0.000953  0.014 0.015 0.033  0.051
  692  0.0000 1.000  0.002723  0.000949  0.020 0.042 0.047  0.057
  693  0.0000 1.000  0.002705  0.000946  0.013 0.033 0.031  0.064
  694  0.0000 1.000  0.002634  0.000934  0.008 0.021 0.020  0.064
  695  0.0000 1.000  0.002626  0.000932  0.008 0.012 0.021  0.056
  696  0.0000 1.000  0.002586  0.000925  0.017 0.036 0.040  0.044
  697  0.0000 1.000  0.002572  0.000923  0.018 0.034 0.029  0.053
  698  0.0000 1.000  0.002467  0.000904  0.015 0.020 0.030  0.056
  699  0.0000 1.000  0.002426  0.000896  0.003 0.010 0.008  0.081
  700  0.0000 1.000  0.00239  0.000889  0.007 0.015 0.015  0.079
  701  0.0000 1.000  0.002352  0.000882  0.009 0.017 0.020  0.062
  702  0.0000 1.000  0.002317  0.000876  0.012 0.026 0.025  0.068
  703  0.0000 1.000  0.002292  0.000871  0.007 0.011 0.020  0.080
  704  0.0000 1.000  0.002244  0.000862  0.005 0.012 0.012  0.093
  705  0.0000 1.000  0.002243  0.000861  0.006 0.010 0.012  0.091
  706  0.0000 1.000  0.002141  0.000842  0.004 0.012 0.010  0.094
  707  0.0000 1.000  0.001452  0.000693  0.006 0.010 0.009  0.066
